job_id	srr_id	project_id	mode	layout	total_reads	paired_reads	unpaired_reads	aligned_exactly_1	aligned_gt1	aligned_0	concordant_exactly_1	concordant_gt1	discordant_1	pairs_0_concordant	overall_alignment_rate
NA	SRR29302590	PRJNA1120369	P20	PE	409884696	409884696					3617471	3522490	8209864	402744735	38.42%
NA	SRR29302590	PRJNA1120369	P35	PE	292860812	292860812					5283841	10807720	12770040	276769251	61.90%
NA	SRR29302591	PRJNA1120369	untrmd_SRR29302591	PE	419875531	419875531					5054337	1167409	443680	413653785	29.90%
NA	SRR29302591	PRJNA1120369	SRR29302591_trimmomatic_adapter	PE	419439505	419439505					5057097	1192395	444614	413190013	29.93%
NA	SRR29302591	PRJNA1120369	SRR29302591_trimmomatic_P5	PE	419435776	419435776					5057130	1190935	444636	413187711	29.93%
NA	SRR29302591	PRJNA1120369	SRR29302591_trimmomatic_P10	PE	419433603	419433603					5057133	1190941	444706	413185529	29.93%
NA	SRR29302591	PRJNA1120369	SRR29302591_trimmomatic_P20	PE	414681400	414681400					3700882	3082602	8174277	407897916	37.93%
NA	SRR29302591	PRJNA1120369	SRR29302591_trimmomatic_P35	PE	289675832	289675832					5312111	10839600	12477872	273524121	61.47%
NA	SRR29302591	PRJNA1120369	untrimmed	PE	616729538	616729538					7435031	1754193	653713	607540314	29.93%
NA	SRR29302591	PRJNA1120369	adapter_only	PE	419439505	419439505					5057097	1192395	444614	413190013	29.93%
NA	SRR29302591	PRJNA1120369	P5	PE	419435776	419435776					5057130	1190935	444636	413187711	29.93%
NA	SRR29302591	PRJNA1120369	P10	PE	419433603	419433603					5057133	1190941	444706	413185529	29.93%
NA	SRR29302591	PRJNA1120369	P20	PE	414681400	414681400					3700882	3082602	8174277	407897916	37.93%
NA	SRR29302591	PRJNA1120369	P35	PE	289675832	289675832					5312111	10839600	12477872	273524121	61.47%
NA	SRR29302592	PRJNA1120369	untrmd_SRR29302592	PE	423470758	423470758					4654795	1084935	383207	417731028	27.80%
NA	SRR29302592	PRJNA1120369	SRR29302592_trimmomatic_adapter	PE	423010134	423010134					4657721	1108569	384343	417243844	27.84%
NA	SRR29302592	PRJNA1120369	SRR29302592_trimmomatic_P5	PE	423006598	423006598					4657752	1107400	384351	417241446	27.84%
NA	SRR29302592	PRJNA1120369	SRR29302592_trimmomatic_P10	PE	423004995	423004995					4657750	1107400	384408	417239845	27.84%
NA	SRR29302592	PRJNA1120369	SRR29302592_trimmomatic_P20	PE	418237024	418237024					3398232	3010941	7815909	411827851	35.97%
NA	SRR29302592	PRJNA1120369	SRR29302592_trimmomatic_P35	PE	310972136	310972136					5006102	10110817	12773246	295855217	59.20%
NA	SRR29302592	PRJNA1120369	untrimmed	PE	628342474	628342474					6917744	1647108	570839	619777622	27.84%
NA	SRR29302592	PRJNA1120369	adapter_only	PE	423010134	423010134					4657721	1108569	384343	417243844	27.84%
NA	SRR29302592	PRJNA1120369	P5	PE	423006598	423006598					4657752	1107400	384351	417241446	27.84%
NA	SRR29302592	PRJNA1120369	P10	PE	423004995	423004995					4657750	1107400	384408	417239845	27.84%
NA	SRR29302592	PRJNA1120369	P20	PE	418237024	418237024					3398232	3010941	7815909	411827851	35.97%
NA	SRR29302592	PRJNA1120369	P35	PE	310972136	310972136					5006102	10110817	12773246	295855217	59.20%
NA	SRR29302593	PRJNA1120369	untrmd_SRR29302593	PE	425063016	425063016					3804627	896743	381118	420361646	24.79%
NA	SRR29302593	PRJNA1120369	SRR29302593_trimmomatic_adapter	PE	424556008	424556008					3806075	910405	381641	419839528	24.82%
NA	SRR29302593	PRJNA1120369	SRR29302593_trimmomatic_P5	PE	424553054	424553054					3806099	909523	381648	419837432	24.82%
NA	SRR29302593	PRJNA1120369	SRR29302593_trimmomatic_P10	PE	424551262	424551262					3806114	909526	381686	419835622	24.82%
NA	SRR29302593	PRJNA1120369	SRR29302593_trimmomatic_P20	PE	419585611	419585611					2850397	2852619	6891423	413882595	32.90%
NA	SRR29302593	PRJNA1120369	SRR29302593_trimmomatic_P35	PE	307465371	307465371					4507749	9860195	11152998	293097427	56.06%
NA	SRR29302593	PRJNA1120369	untrimmed	PE	644145121	644145121					5776145	1381099	579017	636987877	24.82%
NA	SRR29302593	PRJNA1120369	adapter_only	PE	424556008	424556008					3806075	910405	381641	419839528	24.82%
NA	SRR29302593	PRJNA1120369	P5	PE	424553054	424553054					3806099	909523	381648	419837432	24.82%
NA	SRR29302593	PRJNA1120369	P10	PE	424551262	424551262					3806114	909526	381686	419835622	24.82%
NA	SRR29302593	PRJNA1120369	P20	PE	419585611	419585611					2850397	2852619	6891423	413882595	32.90%
NA	SRR29302593	PRJNA1120369	P35	PE	307465371	307465371					4507749	9860195	11152998	293097427	56.06%
NA	SRR29302607	PRJNA1120369	untrimmed	PE	444205453	444205453					2882354	914387	229861	440408712	21.61%
NA	SRR29302607	PRJNA1120369	adapter_only	PE	443874218	443874218					2889945	996241	231311	439988032	21.67%
NA	SRR29302607	PRJNA1120369	P5	PE	443862791	443862791					3331021	1177515	5860290	439354255	33.10%
NA	SRR29302607	PRJNA1120369	P10	PE	443862449	443862449					3297706	1171264	6307679	439393479	33.96%
NA	SRR29302607	PRJNA1120369	P20	PE	439243428	439243428					3488711	3674457	6738226	432080260	36.18%
NA	SRR29302607	PRJNA1120369	P35	PE	319446126	319446126					4479211	13361303	6464443	301605612	48.32%
NA	SRR29302608	PRJNA1120369	SRR29302608_trimmomatic_adapter	PE	328422891	328422891					2695472	855750	221280	324871669	24.09%
NA	SRR29302608	PRJNA1120369	SRR29302608_trimmomatic_P5	PE	328415473	328415473					3096852	1016534	4877689	324302087	35.54%
NA	SRR29302608	PRJNA1120369	SRR29302608_trimmomatic_P10	PE	328415234	328415234					3064872	1011553	5246964	324338809	36.39%
NA	SRR29302608	PRJNA1120369	SRR29302608_trimmomatic_P20	PE	324354440	324354440					3229437	3392066	5602136	317732937	39.02%
NA	SRR29302608	PRJNA1120369	SRR29302608_trimmomatic_P35	PE	228315584	228315584					3779892	10735529	5272988	213800163	52.00%
NA	SRR29302608	PRJNA1120369	untrimmed	PE	328422891	328422891					2695472	855750	221280	324871669	24.09%
NA	SRR29302608	PRJNA1120369	adapter_only	PE	328415473	328415473					3096852	1016534	4877689	324302087	35.54%
NA	SRR29302608	PRJNA1120369	P5	PE	328415234	328415234					3064872	1011553	5246964	324338809	36.39%
NA	SRR29302608	PRJNA1120369	P10	PE	324354440	324354440					3229437	3392066	5602136	317732937	39.02%
NA	SRR29302608	PRJNA1120369	P20	PE	228315584	228315584					3779892	10735529	5272988	213800163	52.00%
NA	SRR29302610	PRJNA1120369	untrimmed	PE	454552452	454552452					3762062	1178558	288020	449611832	24.00%
NA	SRR29302610	PRJNA1120369	adapter_only	PE	454543174	454543174					4339075	1411497	6741255	448792602	35.43%
NA	SRR29302610	PRJNA1120369	P5	PE	454542826	454542826					4295685	1404815	7251281	448842326	36.29%
NA	SRR29302610	PRJNA1120369	P10	PE	449207412	449207412					4508435	4520164	7727795	440178813	38.75%
NA	SRR29302610	PRJNA1120369	P20	PE	318909372	318909372					5265846	14834110	7240875	298809416	51.56%
NA	SRR29302611	PRJNA1120369	untrimmed	PE	586930993	586930993					4403414	1418622	373699	581108957	24.52%
NA	SRR29302611	PRJNA1120369	adapter_only	PE	586919859	586919859					5084462	1697646	8897164	580137751	36.12%
NA	SRR29302611	PRJNA1120369	P5	PE	586919398	586919398					5033932	1688745	9571695	580196721	36.99%
NA	SRR29302611	PRJNA1120369	P10	PE	580415194	580415194					5329467	5653371	10239354	569432356	39.43%
NA	SRR29302611	PRJNA1120369	P20	PE	411110652	411110652					6732403	19746740	9758106	384631509	52.80%
NA	SRR29302612	PRJNA1120369	untrimmed	PE	395832595	395832595					2928975	914338	252002	391989282	23.67%
NA	SRR29302612	PRJNA1120369	adapter_only	PE	395566857	395566857					2933009	959612	252924	391674236	23.71%
NA	SRR29302612	PRJNA1120369	P5	PE	395558864	395558864					3376397	1142808	5766726	391039659	35.21%
NA	SRR29302612	PRJNA1120369	P10	PE	395558549	395558549					3341512	1136588	6203297	391080449	36.07%
NA	SRR29302612	PRJNA1120369	P20	PE	391130168	391130168					3537277	3699256	6594859	383893635	38.43%
NA	SRR29302612	PRJNA1120369	P35	PE	279548717	279548717					4304983	12508176	6169901	262735558	50.71%
NA	SRR29916083	PRJNA1133701	untrimmed	PE	50377193	50377193					20677481	12142003	1926742	17557709	78.90%
NA	SRR35798662	PRJNA1176539	untrmd_SRR35798662	PE	200619891	200619891					92268076	41738953	5384033	66612862	79.09%
NA	SRR35798662	PRJNA1176539	SRR35798662_trimmomatic_adapter	PE	200557148	200557148					92326503	41799000	5392449	66431645	79.16%
NA	SRR35798662	PRJNA1176539	SRR35798662_trimmomatic_P5	PE	200373391	200373391					92314161	41792819	5409778	66266411	79.23%
NA	SRR35798662	PRJNA1176539	SRR35798662_trimmomatic_P10	PE	200363308	200363308					92312483	41792232	5408717	66258593	79.23%
NA	SRR35798662	PRJNA1176539	SRR35798662_trimmomatic_P20	PE	199105283	199105283					91375662	44718697	10509768	63010924	85.96%
NA	SRR35798662	PRJNA1176539	untrimmed	PE	403864178	403864178					185921091	84176579	10856733	133766508	79.16%
NA	SRR35798662	PRJNA1176539	adapter_only	PE	200557148	200557148					92326503	41799000	5392449	66431645	79.16%
NA	SRR35798662	PRJNA1176539	P5	PE	200373391	200373391					92314161	41792819	5409778	66266411	79.23%
NA	SRR35798662	PRJNA1176539	P10	PE	200363308	200363308					92312483	41792232	5408717	66258593	79.23%
NA	SRR35798662	PRJNA1176539	P20	PE	199105283	199105283					91375662	44718697	10509768	63010924	85.96%
NA	SRR35798663	PRJNA1176539	untrimmed	PE	409818494	409818494					184495180	63141255	20917860	162182059	77.32%
NA	SRR35798666	PRJNA1176539	untrmd_SRR35798666	PE	240502787	240502787					39249628	41475658	33950338	159777501	61.41%
NA	SRR35798666	PRJNA1176539	SRR35798666_trimmomatic_adapter	PE	238334360	238334360					80834540	94681403	16732812	62818417	89.27%
NA	SRR35798666	PRJNA1176539	SRR35798666_trimmomatic_P5	PE	238205696	238205696					79929686	93550293	17640994	64725717	89.35%
NA	SRR35798666	PRJNA1176539	SRR35798666_trimmomatic_P10	PE	238171956	238171956					79939395	93581016	17651276	64651545	89.38%
NA	SRR35798666	PRJNA1176539	SRR35798666_trimmomatic_P20	PE	236593163	236593163					80140836	94352092	17215900	62100235	90.11%
NA	SRR35798666	PRJNA1176539	untrimmed	PE	533450951	533450951					180916281	211922797	37450573	140611873	89.27%
NA	SRR35798666	PRJNA1176539	adapter_only	PE	238334360	238334360					80834540	94681403	16732812	62818417	89.27%
NA	SRR35798666	PRJNA1176539	P5	PE	238205696	238205696					79929686	93550293	17640994	64725717	89.35%
NA	SRR35798666	PRJNA1176539	P10	PE	238171956	238171956					79939395	93581016	17651276	64651545	89.38%
NA	SRR35798666	PRJNA1176539	P20	PE	236593163	236593163					80140836	94352092	17215900	62100235	90.11%
NA	SRR35798669	PRJNA1176539	untrimmed	PE	531428063	531428063					92118760	87707645	77040992	351601658	61.29%
NA	SRR35798669	PRJNA1176539	adapter_only	PE	528318747	528318747					189571541	202352084	38085313	136395122	89.54%
NA	SRR35798672	PRJNA1176539	untrimmed	PE	325570298	325570298					102645867	63777216	28451679	159147215	74.01%
NA	SRR35798672	PRJNA1176539	adapter_only	PE	325569287	325569287					102647140	63778434	28454054	159143713	74.01%
NA	SRR35798672	PRJNA1176539	P5	PE	321684638	321684638					99934897	64661876	30312494	157087865	75.96%
NA	SRR35798689	PRJNA1176539	SRR35798689_trimmomatic_adapter	PE	486049079	486049079					202158294	184030841	16333422	99859944	90.22%
NA	SRR35798689	PRJNA1176539	SRR35798689_trimmomatic_P5	PE	486009878	486009878					202159087	183998594	16333507	99852197	90.22%
NA	SRR35798689	PRJNA1176539	SRR35798689_trimmomatic_P10	PE	486009414	486009414					202160475	183999618	16333573	99849321	90.22%
NA	SRR35798689	PRJNA1176539	SRR35798689_trimmomatic_P20	PE	461838208	461838208					188392259	172503603	18604345	100942346	91.38%
NA	SRR35798689	PRJNA1176539	SRR35798689_trimmomatic_P35	PE	56894447	56894447					16525840	20548115	1196214	19820492	91.67%
NA	SRR35798689	PRJNA1176539	untrimmed	PE	486049079	486049079					202158294	184030841	16333422	99859944	90.22%
NA	SRR35798689	PRJNA1176539	adapter_only	PE	486009878	486009878					202159087	183998594	16333507	99852197	90.22%
NA	SRR35798689	PRJNA1176539	P5	PE	486009414	486009414					202160475	183999618	16333573	99849321	90.22%
NA	SRR35798689	PRJNA1176539	P10	PE	461838208	461838208					188392259	172503603	18604345	100942346	91.38%
NA	SRR35798689	PRJNA1176539	P20	PE	56894447	56894447					16525840	20548115	1196214	19820492	91.67%
NA	SRR35798690	PRJNA1176539	untrimmed	PE	557210237	557210237					230175519	210708433	19473486	116326285	90.08%
NA	SRR35798690	PRJNA1176539	adapter_only	PE	557160217	557160217					230176473	210667322	19473653	116316422	90.08%
NA	SRR35798690	PRJNA1176539	P5	PE	557159731	557159731					230178195	210668635	19473767	116312901	90.08%
NA	SRR35798690	PRJNA1176539	P10	PE	530237190	530237190					213964894	197822571	22245903	118449725	91.22%
NA	SRR35798690	PRJNA1176539	P20	PE	74402820	74402820					19202503	28725495	1438477	26474822	91.64%
NA	SRR35798692	PRJNA1176539	SRR35798692_trimmomatic_adapter	PE	493978154	493978154					204153336	185237451	18085901	104587367	90.05%
NA	SRR35798692	PRJNA1176539	SRR35798692_trimmomatic_P5	PE	493926456	493926456					204154164	185194293	18086059	104577999	90.05%
NA	SRR35798692	PRJNA1176539	SRR35798692_trimmomatic_P10	PE	493925990	493925990					204155612	185195489	18086176	104574889	90.05%
NA	SRR35798692	PRJNA1176539	SRR35798692_trimmomatic_P20	PE	469263447	469263447					189126854	171373566	21275394	108763027	91.18%
NA	SRR35798692	PRJNA1176539	SRR35798692_trimmomatic_P35	PE	58760655	58760655					16634262	21985086	1218840	20141307	91.51%
NA	SRR35798692	PRJNA1176539	untrimmed	PE	493978154	493978154					204153336	185237451	18085901	104587367	90.05%
NA	SRR35798692	PRJNA1176539	adapter_only	PE	493926456	493926456					204154164	185194293	18086059	104577999	90.05%
NA	SRR35798692	PRJNA1176539	P5	PE	493925990	493925990					204155612	185195489	18086176	104574889	90.05%
NA	SRR35798692	PRJNA1176539	P10	PE	469263447	469263447					189126854	171373566	21275394	108763027	91.18%
NA	SRR35798692	PRJNA1176539	P20	PE	58760655	58760655					16634262	21985086	1218840	20141307	91.51%
NA	SRR35798693	PRJNA1176539	untrmd_SRR35798693	PE	335650750	335650750					110507009	101921467	13557162	123222274	75.97%
NA	SRR35798693	PRJNA1176539	SRR35798693_trimmomatic_adapter	PE	335506587	335506587					123184625	134965660	13382301	77356302	89.46%
NA	SRR35798693	PRJNA1176539	SRR35798693_trimmomatic_P5	PE	335466752	335466752					123185117	134932550	13382379	77349085	89.46%
NA	SRR35798693	PRJNA1176539	SRR35798693_trimmomatic_P10	PE	335466471	335466471					123185949	134933284	13382448	77347238	89.46%
NA	SRR35798693	PRJNA1176539	SRR35798693_trimmomatic_P20	PE	318907103	318907103					113090015	122002740	16295345	83814348	90.62%
NA	SRR35798693	PRJNA1176539	SRR35798693_trimmomatic_P35	PE	41834601	41834601					10358018	16731488	823133	14745095	91.10%
NA	SRR35798693	PRJNA1176539	untrimmed	PE	616983913	616983913					203132781	187349243	24914055	226501889	75.97%
NA	SRR35798693	PRJNA1176539	adapter_only	PE	616719142	616719142					226436408	248087828	24590622	142194906	89.46%
NA	SRR35798693	PRJNA1176539	P5	PE	335466752	335466752					123185117	134932550	13382379	77349085	89.46%
NA	SRR35798693	PRJNA1176539	P10	PE	335466471	335466471					123185949	134933284	13382448	77347238	89.46%
NA	SRR35798693	PRJNA1176539	P20	PE	318907103	318907103					113090015	122002740	16295345	83814348	90.62%
NA	SRR35798693	PRJNA1176539	P35	PE	41834601	41834601					10358018	16731488	823133	14745095	91.10%
NA	SRR35798701	PRJNA1176539	untrimmed	PE	289997539	289997539					152085601	61874882	5479454	76037056	82.73%
NA	SRR35798701	PRJNA1176539	adapter_only	PE	289243413	289243413					152094927	61879749	5505172	75268737	82.95%
NA	SRR35798701	PRJNA1176539	P5	PE	289243409	289243409					152116308	61888599	5505880	75238502	82.96%
NA	SRR35798701	PRJNA1176539	P10	PE	288206997	288206997					151530266	65178020	10784416	71498711	87.41%
NA	SRR35798702	PRJNA1176539	untrmd_SRR35798702	PE	227229166	227229166					30969555	27935553	29585553	168324058	50.15%
NA	SRR35798702	PRJNA1176539	SRR35798702_trimmomatic_adapter	PE	213272104	213272104					80011614	81108469	14238568	52152021	89.17%
NA	SRR35798702	PRJNA1176539	SRR35798702_trimmomatic_P5	PE	213240786	213240786					78890752	79879978	15365601	54470056	89.18%
NA	SRR35798702	PRJNA1176539	SRR35798702_trimmomatic_P10	PE	213226231	213226231					78895671	79884270	15367122	54446290	89.19%
NA	SRR35798702	PRJNA1176539	SRR35798702_trimmomatic_P20	PE	211975099	211975099					77719410	79343780	15950528	54911909	89.77%
NA	SRR35798702	PRJNA1176539	untrimmed	PE	498226593	498226593					186918883	189475222	33244542	121832488	89.16%
NA	SRR35798702	PRJNA1176539	adapter_only	PE	213272104	213272104					80011614	81108469	14238568	52152021	89.17%
NA	SRR35798702	PRJNA1176539	P5	PE	213240786	213240786					78890752	79879978	15365601	54470056	89.18%
NA	SRR35798702	PRJNA1176539	P10	PE	213226231	213226231					78895671	79884270	15367122	54446290	89.19%
NA	SRR35798702	PRJNA1176539	P20	PE	211975099	211975099					77719410	79343780	15950528	54911909	89.77%
NA	SRR35798703	PRJNA1176539	untrmd_SRR35798703	PE	229715364	229715364					41019800	40523444	28704628	148172120	60.02%
NA	SRR35798703	PRJNA1176539	SRR35798703_trimmomatic_adapter	PE	225643194	225643194					81417929	88727716	14530798	55497549	89.55%
NA	SRR35798703	PRJNA1176539	SRR35798703_trimmomatic_P5	PE	225624181	225624181					80841637	88039723	15102577	56742821	89.56%
NA	SRR35798703	PRJNA1176539	SRR35798703_trimmomatic_P10	PE	225583859	225583859					80838730	88037247	15099058	56707882	89.57%
NA	SRR35798703	PRJNA1176539	SRR35798703_trimmomatic_P20	PE	224369927	224369927					80164787	87821929	15436043	56383211	90.16%
NA	SRR35798703	PRJNA1176539	untrimmed	PE	524889850	524889850					189398223	206403926	33807064	129087701	89.55%
NA	SRR35798703	PRJNA1176539	adapter_only	PE	225643194	225643194					81417929	88727716	14530798	55497549	89.55%
NA	SRR35798703	PRJNA1176539	P5	PE	225624181	225624181					80841637	88039723	15102577	56742821	89.56%
NA	SRR35798703	PRJNA1176539	P10	PE	225583859	225583859					80838730	88037247	15099058	56707882	89.57%
NA	SRR35798703	PRJNA1176539	P20	PE	224369927	224369927					80164787	87821929	15436043	56383211	90.16%
NA	SRR31320507	PRJNA1185243	untrmd_SRR31320507	PE	216701962	216701962					12382425	12737952	648163	191581585	46.24%
NA	SRR31320507	PRJNA1185243	SRR31320507_trimmomatic_adapter	PE	216663442	216663442					12397911	12763622	644359	191501909	46.26%
NA	SRR31320507	PRJNA1185243	SRR31320507_trimmomatic_P5	PE	216648662	216648662					12397821	12762216	644366	191488625	46.26%
NA	SRR31320507	PRJNA1185243	SRR31320507_trimmomatic_P10	PE	216645404	216645404					12397642	12762094	644356	191485668	46.26%
NA	SRR31320507	PRJNA1185243	SRR31320507_trimmomatic_P20	PE	214696024	214696024					10095519	12276614	599245	192323891	44.49%
NA	SRR31320507	PRJNA1185243	SRR31320507_trimmomatic_P35	PE	148927925	148927925					3841335	15371445	553068	129715145	57.73%
NA	SRR31320507	PRJNA1185243	untrimmed	PE	477578702	477578702					27318268	28130884	1418610	422129550	46.26%
NA	SRR31320507	PRJNA1185243	adapter_only	PE	216663442	216663442					12397911	12763622	644359	191501909	46.26%
NA	SRR31320507	PRJNA1185243	P5	PE	216648662	216648662					12397821	12762216	644366	191488625	46.26%
NA	SRR31320507	PRJNA1185243	P10	PE	216645404	216645404					12397642	12762094	644356	191485668	46.26%
NA	SRR31320507	PRJNA1185243	P20	PE	214696024	214696024					10095519	12276614	599245	192323891	44.49%
NA	SRR31320507	PRJNA1185243	P35	PE	148927925	148927925					3841335	15371445	553068	129715145	57.73%
NA	SRR31320508	PRJNA1185243	untrmd_SRR31320508	PE	218506087	218506087					12210460	12094554	558245	194201073	45.66%
NA	SRR31320508	PRJNA1185243	SRR31320508_trimmomatic_adapter	PE	218460234	218460234					12231958	12129376	552841	194098900	45.69%
NA	SRR31320508	PRJNA1185243	SRR31320508_trimmomatic_P5	PE	218442610	218442610					12231873	12127991	552850	194082746	45.69%
NA	SRR31320508	PRJNA1185243	SRR31320508_trimmomatic_P10	PE	218439075	218439075					12231692	12127859	552841	194079524	45.69%
NA	SRR31320508	PRJNA1185243	SRR31320508_trimmomatic_P20	PE	216513179	216513179					10013002	11742005	535915	194758172	44.05%
NA	SRR31320508	PRJNA1185243	SRR31320508_trimmomatic_P35	PE	153251731	153251731					3881697	14690372	564186	134679662	56.35%
NA	SRR31320508	PRJNA1185243	untrimmed	PE	218506087	218506087					12210460	12094554	558245	194201073	45.66%
NA	SRR31320508	PRJNA1185243	adapter_only	PE	218460234	218460234					12231958	12129376	552841	194098900	45.69%
NA	SRR31320508	PRJNA1185243	P5	PE	218442610	218442610					12231873	12127991	552850	194082746	45.69%
NA	SRR31320508	PRJNA1185243	P10	PE	218439075	218439075					12231692	12127859	552841	194079524	45.69%
NA	SRR31320508	PRJNA1185243	P20	PE	216513179	216513179					10013002	11742005	535915	194758172	44.05%
NA	SRR31320508	PRJNA1185243	P35	PE	153251731	153251731					3881697	14690372	564186	134679662	56.35%
NA	SRR31320510	PRJNA1185243	untrmd_SRR31320510	PE	202215479	202215479					12088126	11984121	534518	178143232	43.95%
NA	SRR31320510	PRJNA1185243	SRR31320510_trimmomatic_adapter	PE	202172124	202172124					12101320	12005111	530602	178065693	43.97%
NA	SRR31320510	PRJNA1185243	SRR31320510_trimmomatic_P5	PE	202163759	202163759					12101266	12004438	530604	178058055	43.96%
NA	SRR31320510	PRJNA1185243	SRR31320510_trimmomatic_P10	PE	202162005	202162005					12101159	12004348	530601	178056498	43.96%
NA	SRR31320510	PRJNA1185243	SRR31320510_trimmomatic_P20	PE	200473673	200473673					10090297	11663874	512635	178719502	42.58%
NA	SRR31320510	PRJNA1185243	SRR31320510_trimmomatic_P35	PE	142040073	142040073					3679006	14006126	501644	124354941	55.84%
NA	SRR31320510	PRJNA1185243	untrimmed	PE	202215479	202215479					12088126	11984121	534518	178143232	43.95%
NA	SRR31320510	PRJNA1185243	adapter_only	PE	202172124	202172124					12101320	12005111	530602	178065693	43.97%
NA	SRR31320510	PRJNA1185243	P5	PE	202163759	202163759					12101266	12004438	530604	178058055	43.96%
NA	SRR31320510	PRJNA1185243	P10	PE	202162005	202162005					12101159	12004348	530601	178056498	43.96%
NA	SRR31320510	PRJNA1185243	P20	PE	200473673	200473673					10090297	11663874	512635	178719502	42.58%
NA	SRR31320510	PRJNA1185243	P35	PE	142040073	142040073					3679006	14006126	501644	124354941	55.84%
NA	SRR31320512	PRJNA1185243	untrmd_SRR31320512	PE	218921339	218921339					13622656	13759476	596405	191539207	45.30%
NA	SRR31320512	PRJNA1185243	SRR31320512_trimmomatic_adapter	PE	218877019	218877019					13636390	13782172	592479	191458457	45.32%
NA	SRR31320512	PRJNA1185243	SRR31320512_trimmomatic_P5	PE	218863429	218863429					13636290	13781003	592481	191446136	45.32%
NA	SRR31320512	PRJNA1185243	SRR31320512_trimmomatic_P10	PE	218861582	218861582					13636204	13780892	592481	191444486	45.32%
NA	SRR31320512	PRJNA1185243	SRR31320512_trimmomatic_P20	PE	217292331	217292331					11440930	13212065	575031	192639336	43.69%
NA	SRR31320512	PRJNA1185243	SRR31320512_trimmomatic_P35	PE	157333680	157333680					4161275	15390136	597419	137782269	56.08%
NA	SRR31320512	PRJNA1185243	untrimmed	PE	489129497	489129497					30469411	30805876	1323639	427854210	45.32%
NA	SRR31320512	PRJNA1185243	adapter_only	PE	218877019	218877019					13636390	13782172	592479	191458457	45.32%
NA	SRR31320512	PRJNA1185243	P5	PE	218863429	218863429					13636290	13781003	592481	191446136	45.32%
NA	SRR31320512	PRJNA1185243	P10	PE	218861582	218861582					13636204	13780892	592481	191444486	45.32%
NA	SRR31320512	PRJNA1185243	P20	PE	217292331	217292331					11440930	13212065	575031	192639336	43.69%
NA	SRR31320512	PRJNA1185243	P35	PE	157333680	157333680					4161275	15390136	597419	137782269	56.08%
NA	SRR31320516	PRJNA1185243	untrimmed	PE	489136899	489136899					28335062	30297322	985131	430504515	46.62%
NA	SRR3543515	PRJNA321967	untrimmed	PE	36598114	36598114					15323928	5511891	2075602	15762295	73.40%
NA	SRR3543515	PRJNA321967	adapter_only	PE	36508471	36508471					15354238	5527146	2135922	15627087	73.93%
NA	SRR3543515	PRJNA321967	P5	PE	36507239	36507239					15357388	5527224	2184264	15622627	74.12%
NA	SRR3543515	PRJNA321967	P10	PE	36358040	36358040					15302239	5548409	2443128	15507392	75.29%
NA	SRR3543516	PRJNA321967	untrimmed	PE	42186624	42186624					18193486	7862126	2429171	16131012	76.98%
NA	SRR3543516	PRJNA321967	adapter_only	PE	41899430	41899430					18227571	7916556	2445493	15755303	77.84%
NA	SRR3543516	PRJNA321967	P5	PE	41893678	41893678					18236278	7920839	2536361	15736561	78.23%
NA	SRR3543516	PRJNA321967	P10	PE	41230626	41230626					17906101	8098357	2956274	15226168	80.86%
NA	SRR5365962	PRJNA378952	untrmd_SRR5365962	SE	161499459			123918230	35775089	1806140					98.88%
NA	SRR5365962	PRJNA378952	SRR5365962_trimmomatic_adapter	SE	161466440			124000942	35826012	1639486					98.98%
NA	SRR5365962	PRJNA378952	SRR5365962_trimmomatic_P5	SE	161414648			123630817	36652984	1130847					99.30%
NA	SRR5365962	PRJNA378952	SRR5365962_trimmomatic_P10	SE	161414197			123571718	36714617	1127862					99.30%
NA	SRR5365962	PRJNA378952	SRR5365962_trimmomatic_P20	SE	161210260			121790100	38336530	1083630					99.33%
NA	SRR5365962	PRJNA378952	untrimmed	SE	161499459			123918230	35775089	1806140					98.88%
NA	SRR5365962	PRJNA378952	adapter_only	SE	161466440			124000942	35826012	1639486					98.98%
NA	SRR5365962	PRJNA378952	P5	SE	161414648			123630817	36652984	1130847					99.30%
NA	SRR5365962	PRJNA378952	P10	SE	161414197			123571718	36714617	1127862					99.30%
NA	SRR5365962	PRJNA378952	P20	SE	161210260			121790100	38336530	1083630					99.33%
NA	SRR5365968	PRJNA378952	SRR5365968_trimmomatic_adapter	PE	37118037	37118037					15015713	10407261	3139445	11695063	87.15%
NA	SRR5365968	PRJNA378952	SRR5365968_trimmomatic_P5	PE	36846890	36846890					14977321	10451655	3155887	11417914	87.64%
NA	SRR5365968	PRJNA378952	SRR5365968_trimmomatic_P10	PE	36837163	36837163					14968844	10460794	3154964	11407525	87.67%
NA	SRR5365968	PRJNA378952	SRR5365968_trimmomatic_P20	PE	35489699	35489699					14322826	10264197	3012484	10902676	87.96%
NA	SRR5365968	PRJNA378952	untrimmed	PE	37118037	37118037					15015713	10407261	3139445	11695063	87.15%
NA	SRR5365968	PRJNA378952	adapter_only	PE	36846890	36846890					14977321	10451655	3155887	11417914	87.64%
NA	SRR5365968	PRJNA378952	P5	PE	36837163	36837163					14968844	10460794	3154964	11407525	87.67%
NA	SRR5365968	PRJNA378952	P10	PE	35489699	35489699					14322826	10264197	3012484	10902676	87.96%
NA	SRR5921520	PRJNA378952	untrmd_SRR5921520	PE	130235893	130235893					104751259	20581770	322147	4902864	97.60%
